paper_id,material_id,category,property_name,raw_value,normalized_value,unit,ea_type,confidence,page,section,sentence,source_type
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,Training_Size,"('4250', None)",4250,NONE,NONE,0.65,9,Methods,"In this work, the training data were extracted from the MP database containing a total of 4250 data samples for 3580 intercalation-based electrode materials.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,Training_Size,"('20000', 'samples')",20000,NONE,NONE,0.5,11,Methods,The result showed that the ERT trained on 20000 samples is the optimal model with MAE of 121 meV/atom on 230000 samples.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_11,ML,Cross_Validation,"('5',)",5,NONE,NONE,0.25,11,Methods,"After 5-fold cross-validation, the optimal classification model is the ERT with F1 of 0.881  0.032 compared to LR, SVN, DT and ANN.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_8,ML,Accuracy,"('0.016', None)",0.02 %,%,NONE,0.65,8,Methods,"By ES with Gaussian process, the radius of the metal ion, and the NBO charge of the O atom are considered to be the two most important parameters that affect the coordination energy, and good prediction accuracy for coordination energy of 0.016 eV was obtained.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_3,ML,Accuracy,"('71', None)",71.00 %,%,NONE,0.5,5,Introduction,Wrapper FS methods are generally used in combination with a specific ML model and a meta-heuristic algorithm to identify the best subset of features without sacrificing prediction accuracy [71].,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,Accuracy,"('5.2', None)",5.20 %,%,NONE,0.5,11,Methods,"Even so, the ability of ANNs to handle complex and diverse problems cannot be ignored, so how to balance the complexity and accuracy of ML models is an intractable issue and we will discuss in detail in section 5.2.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_11,ML,F1_Score,"('0.881',)",0.881,NONE,NONE,0.25,11,Methods,"After 5-fold cross-validation, the optimal classification model is the ERT with F1 of 0.881  0.032 compared to LR, SVN, DT and ANN.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,MAE,"('80',)",80,NONE,NONE,0.579,10,Methods,[110] Bayesian Screening out 4500 new stable materials an unconstrained composition space Predicting the formation [111] RF Obtaining MAE of 80 meV/atom energies by Voronoi tessellations Developing a tool for [114] PLS Predicting the formation energy of 114 structures of binary alloy with 90% or higher of precision Developing a tool for crystal structure prediction,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,MAE,"('0.1',)",0.1,NONE,NONE,0.5,11,Methods,[108] generated an input vector x to represent the component and structure information of crystals and developed a KRR model with mean absolute error (MAE) of 0.1 eV/atom to predict for- mation energies of 2  106 pristine ABC2D6 elpasolite crystals.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,MAE,"('121',)",121,NONE,NONE,0.5,11,Methods,The result showed that the ERT trained on 20000 samples is the optimal model with MAE of 121 meV/atom on 230000 samples.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,RMSE,"('1.69',)",1.69,NONE,NONE,0.65,13,Methods,"[93] combined simulated annealing algorithm with LSSVM to predict the density of binary mixtures, which simplified the hyperparameter tuning process and achieved RMSE of 1.69%.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,ML,RMSE,"('0.15',)",0.15,NONE,NONE,0.579,6,Introduction,[72] solid state electrolytes lithium ionic conductivity LWLS 19 7 LOOCV error: 0.41σ [73] ionic liquids electrical conductivities LSSVM unspecified 10 AARD: less than 1.9% [74] face-centered cubic (FCC) host systems diffusion energy barriers GKRR 111 23 RMSE: 0.15,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,RMSE,"('1.3',)",1.3,NONE,NONE,0.5,6,Introduction,"[79] proposed a RF regression model for battery capacity estimation, which not only captured the de- pendency of the battery capacity and associative features, but also suc- cessfully evaluated the health status of different batteries under varied cycling conditions, and did so with RMSE of less than 1.3%.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,RMSE,"('0.1268',)",0.1268,NONE,NONE,0.5,9,Methods,[42] proposed a CGCNN model to predict the shear and bulk moduli of the crystalline solid electrolyte materials with RMSE of 0.1268 and 0.1013 (log (GPa)).,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,ML,RMSE,"('28.5',)",28.5,NONE,NONE,0.15,11,Methods,"The optimal regression model is KRR with RMSE of 28.5  7.5 meV/atom compared to LR, DT, ERT and ANN.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,R2,"('0.9618',)",0.9618,NONE,NONE,0.65,10,Methods,The ANN demonstrated a capability for accurately estimating the redox potentials with a R2 of 0.9618.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,R2,"('0.92',)",0.92,NONE,NONE,0.5,4,Introduction,The model performance P was quantified by the average correlation coefficient (R2) of 0.92.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,R2,"('0.999',)",0.999,NONE,NONE,0.5,8,Methods,The LSSVM model was built on 179 samples and ach- ieved R2 of 0.999.,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,R2,"('0.9998',)",0.9998,NONE,NONE,0.5,8,Methods,"[90] trained a FFMLPNN model with one hidden layer based on 547 data points to predict the viscosity of ternary mixture ILs (R2:0.9998), the molecular mass, boiling point of three components and compositions of non-ILs components were selected as descriptors.",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,ML,R2,"('0.9866',)",0.9866,NONE,NONE,0.5,8,Methods,"[93] predicted the density of binary mixture ILs at different pressures by regarding pressure, temper- ature, and mole fraction as inputs (R2: 0.9866).",Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,SYNTHESIS,Method,"('solid state',)",solid state,NONE,NONE,0.579,6,Introduction,[40] solid state electrolytes lithium ionic conductivity LR 20 5 CVMR: 0.1,Text
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.15,4,Introduction,"For example, to predict the ionic conductivity of solid-state lithium ion electrolytes, Beal et al.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,STRUCTURAL,Space_Group,"('analysis',)",analysis,NONE,NONE,0.15,4,Methods,"To verify the structural fidelity, symmetry (space group) analysis and radial distribution function (RDF) comparisons against experimental references were conducted.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.99,2,Introduction,"Collectively, this study demonstrated the predictive accuracy of our phase-diagram-guided CSP approach, and the mechanistic insight enabled by machine-learning-driven dynamics simulations, elucidating the relationship between crystal structure and ion transport and offering a new perspective for designing high-performance SSEs to advance ASSB technology.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.65,1,Metadata/Header,"Article pubs.acs.org/JACS Machine Learning-Assisted Crystal Structure Prediction of Solid- State Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases Ji Hoon Kim, Ji Seon Kim, Yong Hui Kim, Byeongsun Jun, Yong Jun Jang, and Sang Uck Lee* Cite",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Software,"('VASP',)",VASP,NONE,NONE,0.5,2,Methods,"All DFT calculations and molecular dynamics simulations were performed with the Vienna ab initio simulation package (VASP 5.4.4)37−40 and a large-scale atomic/molecular massively parallel simulator (LAMMPS)41 package, respec- tively.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,DFT,Functional,"('PBE',)",PBE,NONE,NONE,0.8,4,Methods,"Figure 2a shows the energy difference (ΔE), calculated using the PBE functional, between the experimental structures and most stable configurations predicted through our CSP method.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Functional,"('SCAN',)",SCAN,NONE,NONE,0.766,4,Methods,and experimental structures calculated using PBE and SCAN functionals.,Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Functional,"('GGA',)",GGA,NONE,NONE,0.579,2,Methods,"Structural optimization was conducted using the projector augmented wave (PAW)42,43 method and the Perdew−Burke−Ernzerohf (PBE) generalized gradient approx- imation (GGA)44 functional.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Cutoff_Energy,"('500', 'eV')",500 eV,eV,NONE,0.5,2,Methods,We used a Monkhost-Pack scheme using a k-point mesh with an interval of 0.05 Å−1 in each primitive lattice vector of the reciprocal space and a plane-wave cutoff of 500 eV.45 Lattice constants and internal atomic positions were fully relaxed until the residual forces reached <0.04 eV/Å. Spin-polarized calculations were performed for systems containing 3d transition metals.,Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Pseudopotential,"('projector augmented wave',)",projector augmented wave,NONE,NONE,0.5,2,Methods,"Structural optimization was conducted using the projector augmented wave (PAW)42,43 method and the Perdew−Burke−Ernzerohf (PBE) generalized gradient approx- imation (GGA)44 functional.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Pseudopotential,"('PAW',)",PAW,NONE,NONE,0.5,2,Methods,"Structural optimization was conducted using the projector augmented wave (PAW)42,43 method and the Perdew−Burke−Ernzerohf (PBE) generalized gradient approx- imation (GGA)44 functional.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Pseudopotential,"('Projector augmented-wave',)",Projector augmented-wave,NONE,NONE,0.2,10,Boilerplate,"(42) Blöchl, P. E. Projector augmented-wave method.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Pseudopotential,"('ultrasoft',)",ultrasoft,NONE,NONE,0.2,10,Boilerplate,"(43) Kresse, G.; Joubert, D. From ultrasoft pseudopotentials to the projector augmented-wave method.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Pseudopotential,"('projector augmented-wave',)",projector augmented-wave,NONE,NONE,0.2,10,Boilerplate,"(43) Kresse, G.; Joubert, D. From ultrasoft pseudopotentials to the projector augmented-wave method.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Spin_Polarization,"('Spin-polarized',)",Spin-polarized,NONE,NONE,0.5,2,Methods,We used a Monkhost-Pack scheme using a k-point mesh with an interval of 0.05 Å−1 in each primitive lattice vector of the reciprocal space and a plane-wave cutoff of 500 eV.45 Lattice constants and internal atomic positions were fully relaxed until the residual forces reached <0.04 eV/Å. Spin-polarized calculations were performed for systems containing 3d transition metals.,Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,SOC,"('Soc',)",Soc,NONE,NONE,0.65,1,Metadata/Header,Soc.,Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Meta_GGA,"('SCAN',)",SCAN,NONE,NONE,0.766,4,Methods,and experimental structures calculated using PBE and SCAN functionals.,Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,DFT,Meta_GGA,"('meta-GGA',)",meta-GGA,NONE,NONE,0.5,11,Methods,"2016, 643, 21−26. (77) Yang, J. H.; Kitchaev, D. A.; Ceder, G. Rationalizing accurate structure prediction in the meta-GGA SCAN functional.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,AIMD,Ensemble,"('NVT',)",NVT,NONE,NONE,0.379,2,Methods,"Based on our previous work, we used the same computational guidelines for AIMD simulations in this study, including cell size, spin, time step, and simulation temperature in the NVT ensemble with Nosé-Hoover thermostat.46−49",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,AIMD,MSD_Mentioned,"('mean square displacement',)",mean square displacement,NONE,NONE,0.4,5,Supplementary,"Details of the computational procedure for diffusivity are described in Supporting Information, and the mean square displacement (MSD) results for the 10 most stable structures in each composition are shown in Figures S4−S7.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,AIMD,MSD_Mentioned,"('MSD',)",MSD,NONE,NONE,0.4,5,Supplementary,"Details of the computational procedure for diffusivity are described in Supporting Information, and the mean square displacement (MSD) results for the 10 most stable structures in each composition are shown in Figures S4−S7.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,ML,Algorithm,"('deep learning',)",deep learning,NONE,NONE,0.2,10,Boilerplate,"(35) Merchant, A.; Batzner, S.; Schoenholz, S. S.; Aykol, M.; Cheon, G.; Cubuk, E. D. Scaling deep learning for materials discovery.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_7,ML,Accuracy,"('2', None)",2.00 %,%,NONE,0.8,9,Conclusion,"Building on this predictive accuracy, phase-diagram-guided CSP approaches identified Li2SiS3, Li2GeS3, Li4SiGeS6, and Li4SiSnS6 compositions as plausible SSE candidates, leading to the CSP of their novel crystal structures.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,ML,Accuracy,"('64', None)",64.00 %,%,NONE,0.3,2,Methods,"Additionally, MTP has been used as a structural optimizer in conjunction with LAMMPS.56,69 The hyperparameters used were we: wf: ws = 100:1:0.1, Rcut = 5Å, and levmax = 20, which were found to be sufficiently high to significantly impact the accuracy based on our previous research.64 Further details of",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.85,9,Conclusion,"Particularly, the importance of metastable edge-sharing topology is highlighted, and the key structural descriptors, packing ratio, Li−S4 sublattice volume, and CSM of the Li−S4 sublattice are established as predictive indicators of high Li-ion diffusivity in solid-state electrolytes.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,SYNTHESIS,Method,"('Solid-State',)",Solid-State,NONE,NONE,0.5,10,Methods,"(55) Xie, S. R.; Honrao, S. J.; Lawson, J. W. High-Throughput Screening of Li Solid-State Electrolytes with Bond Valence Methods and Machine Learning.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,SYNTHESIS,Method,"('Solid State',)",Solid State,NONE,NONE,0.279,9,Boilerplate,"Solid State Ionics 2007, 178, 1163−1167.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,SYNTHESIS,Method,"('melt-quench',)",melt-quench,NONE,NONE,0.15,3,Methods,"The amorphous structures were generated through a melt-quench-annealing process using AIMD simulations with an NVT thermostat, in accordance with previous CSP studies,71−73 to sample the general atomic environments and obtain training data sets on the atomic energies, forces, and stresses.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,SYNTHESIS,Atmosphere,"('nitrogen',)",nitrogen,NONE,NONE,0.5,11,Methods,"Steele, B. A.; Oleynik, I. I. Sodium pentazolate: A nitrogen rich high energy density material.",Text
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,NONE,CHARACTERIZATION,Technique,"('NMR',)",NMR,NONE,NONE,0.01,9,Boilerplate,Quantification of site preferences by MAS-NMR spectroscopy.,Text
Article 7 2.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.5,6,Discussion,"Diamonds denote glasses simulated by a classical force the method could be used for identifying structural bottlenecks in ion diffusion45 and diffusion through glass/crystal interfaces in glass- ceramic electrolytes46 as well as for use in systems with more complex backbones, including glasses with mixed-anion backbones (e.g., mix- tures of sulfides, oxides, halides) and polymeric systems47.",Text
Article 7 2.pdf,MAT_2,AIMD,Ensemble,"('NVT',)",NVT,NONE,NONE,0.65,6,Methods,"For the LiPS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps and subsequently quenched by cooling to 300 K in the NVT ensemble with a cooling rate of 30 K/ps.",Text
Article 7 2.pdf,NONE,AIMD,Ensemble,"('NPT',)",NPT,NONE,NONE,0.64,6,Methods,The quenched structures were relaxed for 1 ns at 300 K under both the NVT and NPT ensembles.,Text
Article 7 2.pdf,MAT_1,AIMD,Trajectory_Length,"('10', 'ns')",1e+04 ps,ps,NONE,0.929,4,Results,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",Text
Article 7 2.pdf,NONE,AIMD,Trajectory_Length,"('1', 'ns')",1000 ps,ps,NONE,0.7,5,Results,b Visualization of Li trajectories (purple traces) in the 70LiPS glass sampled over 1 ns at 300 K. c MSD of Li ions in 70LiPS as a function of time at various,Text
Article 7 2.pdf,MAT_1,AIMD,MSD_Mentioned,"('MSD',)",MSD,NONE,NONE,0.99,4,Results,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",Text
Article 7 2.pdf,MAT_8,ML,Algorithm,"('linear regression',)",linear regression,NONE,NONE,0.5,7,Methods,"Calculation of MSDs and the associated diffusion coefficients for Li and Na in the different glass systems at the sampled temperatures was performed using Bayesian linear regression via Markov-chain Nature Communications Article in Press Monte Carlo sampling as implemented in the KINISI python package52,53.",Text
Article 7 2.pdf,NONE,ML,Descriptor,"('Voronoi',)",Voronoi,NONE,NONE,0.5,2,Methods,"Similarly, there are also attempts to optimize existing techniques, such as the nudged-elastic-band method29, to develop other descriptions, for example, based on topological graphs of the atoms or electron densities, Voronoi face analysis, and freezing of the host-network to allow for computationally cheaper molecular dynamics steps in the so-called “pin-ball” model30.",Text
Article 7 2.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.779,1,Methods,"Using molecular dynamics simulations of various glassy solid-state electrolyte families including both mobile lithium and sodium ions, we validate the approach by showing a positive correlation between the area-normalized maximum flow predicted from the static glass structures and the ionic con- ductivity as obtained from the simulations, especially in the case of high- conductivity sulfide glass electrolytes.",Text
Article 7 2.pdf,NONE,SYNTHESIS,Method,"('melt-quench',)",melt-quench,NONE,NONE,0.7,4,Results,We generated the various compositions of modified oxide and sulfide glasses by simu- lating the melt-quench process.,Text
Article 7 2.pdf,MAT_2,CHARACTERIZATION,Technique,"('Raman',)",Raman,NONE,NONE,0.25,6,Methods,"For the LiPS glasses, appropriate ratios of predefined structural units (PS4, P2S6, P2S7, and Li) according to experimental Raman and 31P magic angle spinning nuclear magnetic resonance spectroscopy measurements51 were randomly placed in a simulated box.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,ELECTROCHEMICAL,Activation_Energy,"('31', 'meV')",0.031 eV,eV,unspecified,0.7,8,Results,Including this point yields EA = 216±31 meV with a very low p-value ( χ2 df ) of 0.003 (4.7).,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_13,ELECTROCHEMICAL,Activation_Energy,"('0.5', 'eV')",0.5 eV,eV,unspecified,0.679,14,Methods,10 5 10 7 [ S 10 9 1012 10 3 10 2 10 1 FV0.5 eV (connected) 1010 kB 700K) 108 exp ( EA 106 104 102 10 3 10 2 10 1 FV0.5 eV (connected),Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,ELECTROCHEMICAL,Activation_Energy,"('295', 'meV')",0.295 eV,eV,unspecified,0.5,7,Results,"with the range of values measured experimentally, with EA = 295 meV and σ = 8.3 mS / cm for the most pure phase sample in Ref.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_7,ELECTROCHEMICAL,Activation_Energy,"('40', 'meV')",0.04 eV,eV,unspecified,0.45,8,Results,"Of the five LGPS-like structures from Table I, Li10Ge(PSe6)2 (mp-721239) was simulated in [68], and the reported activation energy and conductivity at room temperature are 190 ± 40 meV and 24 mS / cm, respec- tively.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_3,ELECTROCHEMICAL,Activation_Energy,"('18', 'meV')",0.018 eV,eV,unspecified,0.35,6,Results,A. AIMD validation summary AIMD calculations for the reference Li7P3S11 struc- ture result in the activation barrier estimate of EA = 249 ± 18 meV and room-temperature-extrapolated con- ductivity of 7.9 ± 3.7 mS / cm.,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,THERMODYNAMIC,Energy_Above_Hull,"('0.05', 'eV')",0.05 eV,eV,NONE,0.4,5,Supplementary,"We start by querying lithium containing structures with band gap of at least 0.5 eV and energy above hull of at most 0.05 eV / atom, which re- sults in 5997 potential structures.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,STRUCTURAL,Crystal_System,"('Cubic',)",Cubic,NONE,NONE,0.966,7,Results,The latter has been found ex- perimentally to have an ionic conductivity of the order of 1 mS / cm at 383 K. Cubic Li(BH)6 has been found to have low diffusivity by a combined DFT and ML- 7 df ),Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,STRUCTURAL,Crystal_System,"('orthorhombic',)",orthorhombic,NONE,NONE,0.85,7,Results,"IAP study, but a closely connected orthorhombic dis- tortion of the structure was found to have a conduc- tivity of up to 0.1 S / cm at 700 K [76].",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_6,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.8,8,Results,Most ionic conductivity studies employing LiI use cubic LiI as a minor fraction of the electrolyte mixture,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_15,STRUCTURAL,Crystal_System,"('Orthorhombic',)",Orthorhombic,NONE,NONE,0.75,15,Methods,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_16,STRUCTURAL,Crystal_System,"('Monoclinic',)",Monoclinic,NONE,NONE,0.75,15,Methods,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,ELECTRONIC,Band_Gap,"('0.5', 'eV')",0.5 eV,eV,NONE,0.4,5,Supplementary,"We start by querying lithium containing structures with band gap of at least 0.5 eV and energy above hull of at most 0.05 eV / atom, which re- sults in 5997 potential structures.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.766,3,Methods,"3 153k: Materials Project crystal structures 21.7k: Li-containing structures 1.3k: passing stability, band-gap and constituents selection Ranking with our descriptors AIMD validation Due to the frozen framework approximation, MPE val- ues are expected to be much larger than the actual ac- tivation energies.",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.629,3,Methods,"Crystal structure Li mobility data Machine-learned interatomic potential ""Frozen framework"" potential energy surface (PES) PES descriptors Minimal percolation energy, free volume Tuning and validation",Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,DFT,Software,"('Gaussian',)",Gaussian,NONE,NONE,0.6,4,Methods,We smooth these labels with the assumption of Gaussian er-,Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,DFT,Software,"('SIESTA',)",SIESTA,NONE,NONE,0.6,13,Methods,[Å2 / ps] 100 Temperature 1000K 500K 10 1 10 2 10 3 10 3 10 2 10 1 100 101 MSD slope (SIESTA),Text
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,NONE,DFT,Functional,"('GGA',)",GGA,NONE,NONE,0.55,5,Supplementary,"The forces were calculated using the generalized gradient approximation (GGA) of den- sity functional theory [59], except for molecular solids, for which we used the LMKLL parameterization",Text
